,Time,A_AxB,B_AxB
0,1,0.032325268817204295,0.012096774193548387
1,5,0.020161290322580645,0.008064516129032258
2,15,0.03225806451612903,0.016129032258064516
3,30,0.09401881720430107,0.07784111976269929
