,Time,A_AxC,C_AxC
0,1,0.042611931692120505,0.08795696860319932
1,5,0.07407851191150314,0.0942926749190369
2,15,0.06708681423102825,0.07231737304561964
3,30,0.08447231666451385,0.08419471872159595
