"","amines_Phenylethylamine","amines_Putrescine","amino-acids_Glycyl-LGlutamicAcid","amino-acids_L-Arginine","amino-acids_L-Asparagine","amino-acids_L-Serine","amino-acids_L-Threonine","amino-acids_LPhenylalanine","amino-acids_gamma-AminoButyricAcid","carbohydrates_Beta-Methyl-DGlucoside","carbohydrates_D,L-alphaGlycerolPhosphate","carbohydrates_D-Cellobiose","carbohydrates_D-GalactonicAcidgamma-Lactone","carbohydrates_D-Mannitol","carbohydrates_D-Xylose","carbohydrates_Glucose-1-Phosphate","carbohydrates_N-Acetyl-DGlucosamine","carbohydrates_alpha-D-Lactose","carbohydrates_i-Erythritol","carboxylicacids_D-MalicAcid","carboxylicacids_DGalacturonicAcid","carboxylicacids_DGlucosaminicAcid","carboxylicacids_ItaconicAcid","carboxylicacids_PyruvicAcidMethylEster","carboxylicacids_alpha-KetoButyricAcid","phenoliccompound_2-HydroxyBenzoicAcid","phenoliccompound_4-HydroxyBenzoicAcid","polymers_Glycogen","polymers_Tween40","polymers_Tween80","polymers_alpha-Cyclodextrin"
"A_d5_t30_3",1.029666667,1.67500000033333,1.124666667,2.11599999966667,2.18033333366667,1.83300000033333,0.673666666333333,1.82099999966667,1.873333333,0.0976666663333333,0.411333333,0.658999999666667,1.42299999966667,2.20533333366667,1.683666667,0.000444444333333333,1.926333333,0.421999999666667,0,1.505333333,2.164333333,1.60399999966667,1.54566666633333,2.08666666633333,1.485333333,0.139444444333333,1.456666667,0.849333333,2.18399999966667,2.74699999966667,0.0616666663333333
"A_d5_t30_4",1.29999999966667,1.659333333,1.13299999966667,1.91100000033333,2.03799999966667,1.86466666633333,0.678333333666667,1.76600000033333,1.97500000033333,0.213444444666667,0.259000000333333,0.989666667,1.20033333366667,2.23999999966667,1.71299999966667,0,1.90733333366667,0.177666667,0.00155555566666667,1.69700000033333,1.96933333366667,1.59633333366667,1.31400000033333,1.60600000033333,1.523666667,0.913000000333333,1.52699999966667,0.875000000333333,2.19733333366667,2.56533333366667,0.322333333666667
"A_d5_t5_1",1.402666667,1.55200000033333,0.895666667,2.04733333366667,2.01300000033333,1.981666667,0.334333333666667,1.80100000033333,1.85733333366667,0.0510000003333333,0.215000000333333,1.056666667,1.12600000033333,2.23700000033333,2.02033333366667,0,2.09333333366667,1.03500000033333,0.436444444666667,1.92533333366667,2.073666667,1.72633333366667,1.20900000033333,1.78133333366667,0.881666667,0.222111111333333,1.72633333366667,1.015666667,2.37233333366667,2.63200000033333,0.477666667
"A_d5_t5_2",1.37233333333333,1.492,0.893333333333333,2.007,2.01433333333333,1.83133333333333,0.680333333333333,1.652,1.996,0.0563333333333333,0.257333333333333,2.05233333333333,1.13033333333333,2.19933333333333,1.87833333333333,0,2.05466666666667,1.13866666666667,0.0956666666666667,1.76433333333333,2.11333333333333,1.95066666666667,0.949,2.245,0.975666666333333,0.454666666666667,1.63133333333333,1.217,2.35966666666667,2.73266666666667,0.112333333333333
"A_d5_t5_3",1.432333333,1.60399999966667,0.938666666333333,2.01066666633333,1.98266666633333,2.01899999966667,0.666666666333333,2.222333333,2.06766666633333,0.0350000003333333,0.262000000333333,1.42866666633333,1.169333333,2.28699999966667,2.03999999966667,0.00222222233333333,2.16799999966667,1.20966666633333,0.136111111,1.98866666633333,2.10399999966667,1.92699999966667,1.29399999966667,2.417333333,0.954666667,0.581666666333333,1.76866666633333,1.393333333,2.421333333,2.558333333,0.349666666333333
"A_d5_t5_4",1.69800000033333,1.51133333366667,0.836000000333333,2.01633333366667,2.01633333366667,1.64300000033333,0.472000000333333,2.00000000033333,1.90400000033333,0.051666667,0.311333333666667,1.875666667,1.05833333366667,2.244666667,2.111666667,0,2.06933333366667,1.137666667,0.211444444666667,2.04200000033333,2.099666667,1.76900000033333,1.19933333366667,1.664666667,0.945666667,0.131444444666667,1.522666667,1.168666667,2.392666667,2.66633333366667,0.461000000333333
"AxC_d5_t15_1",1.763,1.83466666666667,1.36866666666667,2.01,2.013,1.81633333333333,1.332,1.96966666666667,1.95166666666667,1.729,1.03,1.954,1.28366666666667,2.31833333333333,2.40566666666667,1.496,1.86333333333333,2.06633333333333,1.08,1.62233333333333,1.851,1.44,1.77533333333333,2.16466666666667,1.589,0.176,1.73266666666667,1.50866666666667,2.352,2.36566666666667,0.871333333333333
"AxC_d5_t15_2",1.538,1.63233333333333,1.32466666666667,2.07133333333333,2.00766666666667,1.86366666666667,1.60933333333333,2.04566666666667,2.08,0.654,0.194666666666667,1.95333333333333,1.35166666666667,2.401,2.25266666666667,0.918666666666667,1.90366666666667,1.46933333333333,0.993666666666667,2.001,2.06133333333333,1.799,1.77333333333333,1.61633333333333,1.63333333333333,1.74066666666667,1.767,1.42266666666667,2.40333333333333,2.56833333333333,0.918666666666667
"AxC_d5_t15_3",1.54,1.67466666666667,1.38733333333333,2.04466666666667,2.00200000033333,1.842,1.52666666666667,1.94633333333333,2.031,1.97266666666667,0.527,1.83400000033333,1.434,2.15833333333333,2.7,1.81466666666667,1.94566666666667,2.39333333333333,1.01166666666667,1.77533333333333,1.96333333333333,1.62333333333333,1.97733333333333,1.885,1.81133333333333,0.764,1.724666667,1.54266666666667,2.41733333333333,2.5,0.282333333333333
"AxC_d5_t15_4",1.313666667,1.74933333366667,1.14400000033333,2.01300000033333,1.896333333,1.827666667,1.61600000033333,1.881666667,2.182666667,1.46633333366667,0.838666667,2.016333333,1.27533333366667,2.36300000033333,2.251666667,1.49000000033333,2.046666667,2.19600000033333,1.013333333,2.007666667,2.00833333366667,1.82533333366667,1.751666667,1.799666667,1.73000000033333,1.79933333366667,1.711333333,1.351666667,2.48833333366667,2.50500000033333,0.365444444666667
"AxC_d5_t1_1",1.46700000033333,1.592666667,1.31633333366667,1.92333333366667,2.04300000033333,1.854666667,1.837666667,2.24833333366667,2.08900000033333,1.069666667,0.858666667,2.20633333366667,1.27633333366667,2.357666667,2.23233333366667,1.21500000033333,1.97100000033333,1.56633333366667,1.07700000033333,2.020666667,2.10933333366667,1.79833333366667,2.016666667,2.01733333366667,1.57500000033333,2.232666667,1.56800000033333,1.674666667,2.473666667,2.65000000033333,1.42000000033333
"AxC_d5_t1_2",1.43466666666667,1.67733333333333,1.354,2.04733333333333,2.048,1.86833333333333,2.072,1.989,2.04533333333333,1.01533333333333,1.27733333333333,2.22633333333333,1.21333333333333,2.28033333333333,2.64466666666667,0.979,2.167,1.18966666666667,1.039,2.05366666666667,2.13266666666667,1.719,1.89366666666667,1.82233333333333,1.603,1.85333333333333,1.87833333333333,1.77866666666667,2.48333333333333,2.58,1.30033333333333
"AxC_d5_t1_3",1.621666667,1.67933333366667,1.01233333366667,2.018666667,2.105666667,1.854666667,1.580666667,2.03500000033333,2.004666667,0.960666667,0.733000000333333,2.090333333,1.23600000033333,2.017666667,1.86133333366667,0.004666667,1.95933333366667,0.508666667,0.829999999666667,1.95533333366667,2.21333333366667,1.755666667,1.94866666633333,1.795666667,1.449666667,1.73133333366667,1.73900000033333,1.53500000033333,2.43800000033333,2.59800000033333,0.917000000333333
"AxC_d5_t1_4",1.68666666633333,1.62666666633333,1.47199999966667,2.02899999966667,2.03799999966667,1.78966666633333,1.95699999966667,1.945333333,2.19866666633333,0.772999999666667,1.13966666633333,2.34266666633333,1.253333333,2.331333333,1.95199999966667,1.756333333,2.11966666633333,2.126333333,1.08066666633333,1.87799999966667,2.13966666633333,1.769333333,1.92966666633333,1.669333333,1.39166666633333,1.95699999966667,1.59166666633333,1.65399999966667,2.56866666633333,2.57499999966667,1.05699999966667
"AxC_d5_t30_1",0.812000000333333,1.77933333333333,0.881333333666667,2.177666667,2.09600000033333,1.98600000033333,1.24133333366667,1.59700000033333,2.02333333366667,1.39733333366667,0.341333333666667,1.871666667,1.41600000033333,2.316666667,0.686666667,1.34333333366667,1.957666667,2.13633333366667,0.859666667,1.58900000033333,1.955666667,1.82533333366667,1.38533333366667,1.58533333366667,1.04200000033333,0.751000000333333,1.71400000033333,0.320444444666667,2.512666667,2.351666667,0.513444444666667
"AxC_d5_t30_2",1.61833333333333,1.856333333,0.726333333333333,1.98466666666667,1.988,1.98666666666667,1.589,1.69633333333333,2.014,1.41466666666667,0.349666666666667,2.216,1.24766666666667,2.31866666666667,1.31866666666667,1.28,1.992,2.43166666666667,0.530333333333333,1.744,1.90033333333333,1.752,1.51833333333333,1.644,0.903,1.468,1.911,0,2.21766666666667,2.498,0.622666666666667
"AxC_d5_t30_3",1.33766666633333,1.80066666633333,1.22199999966667,1.59766666633333,2.50666666633333,1.80199999966667,1.302333333,1.56999999966667,1.967333333,1.62699999966667,0.766999999666667,1.49866666633333,1.21099999966667,2.25599999966667,2.09599999966667,1.160333333,1.89666666633333,2.076333333,0.569999999666667,1.63799999966667,2.113333333,1.87866666633333,1.94399999966667,1.60566666633333,1.17266666633333,1.96799999966667,0.989666666333333,0.180444444333333,2.31066666633333,2.533333333,0
"AxC_d5_t30_4",1.81399999966667,1.74100000033333,0.648666666333333,2.33066666633333,1.94399999966667,1.92266666633333,1.660333333,1.61333333366667,2.14633333366667,1.28366666633333,0.424666666333333,1.67366666633333,1.235666667,2.28466666633333,1.61599999966667,1.50433333366667,1.78499999966667,2.244333333,0.943333333,1.39999999966667,2.00466666633333,1.68466666633333,1.66566666633333,1.49266666633333,1.27466666633333,2.11999999966667,2.31766666633333,0.525555555333333,2.394333333,2.29999999966667,0.361222222
"AxC_d5_t5_1",1.67600000033333,1.73500000033333,1.23300000033333,2.19133333366667,2.17433333366667,1.85033333366667,1.863666667,1.72800000033333,2.06500000033333,2.189666667,1.27933333366667,2.27433333366667,1.88833333366667,2.580666667,2.70133333366667,1.802666667,1.97933333366667,2.71500000033333,1.11833333366667,1.82300000033333,2.28500000033333,1.855666667,1.96633333366667,1.99800000033333,1.54100000033333,1.89400000033333,1.14633333366667,1.89133333366667,2.43100000033333,2.67700000033333,1.524666667
"AxC_d5_t5_2",1.66000000033333,1.54900000033333,1.42500000033333,2.14099999966667,2.018666667,1.856666667,1.50000000033333,2.318666667,2.13800000033333,1.22800000033333,0.377333333666667,1.632666667,1.34600000033333,2.30933333366667,2.20700000033333,1.76699999966667,2.107333333,2.50299999966667,0.848666667,1.76633333366667,2.282666667,1.89533333366667,1.769666667,1.78433333366667,2.067666667,1.462777778,1.608666667,1.18433333366667,2.48133333366667,2.848666667,1.00500000033333
"AxC_d5_t5_3",1.775333333,1.749333333,1.35566666633333,2.178666667,2.100333333,1.84966666633333,1.77166666633333,2.03266666633333,1.94899999966667,1.89166666633333,1.18066666633333,2.27999999966667,1.26266666633333,2.30799999966667,2.50099999966667,1.551666667,1.91433333366667,2.24433333366667,1.24999999966667,2.041333333,2.03099999966667,1.70099999966667,2.06599999966667,2.12099999966667,1.62266666633333,2.253333333,1.757333333,1.716333333,2.55166666633333,2.489333333,0.617999999666667
"AxC_d5_t5_4",1.59500000033333,1.497666667,1.42833333366667,2.187666667,1.99733333366667,1.85700000033333,1.90333333366667,2.00000000033333,1.93500000033333,2.007666667,0.806666667,2.08900000033333,1.41433333366667,2.364666667,2.54000000033333,1.73733333366667,1.96133333366667,2.56100000033333,1.40033333366667,1.86200000033333,2.18400000033333,1.900666667,2.105666667,2.54100000033333,1.988666667,1.55500000033333,1.76433333366667,1.275666667,2.30200000033333,2.52000000033333,1.13800000033333
"C_d5_t15_1",1.768333333,1.220333333,1.536333333,2.19266666633333,2.29799999966667,2.07899999966667,0.341666666333333,0.630666666333333,2.19299999966667,1.654333333,0.364666666333333,1.71799999966667,1.412333333,2.298333333,1.90866666633333,1.31266666633333,2.08166666633333,1.77799999966667,1.349333333,1.76666666633333,2.40066666633333,1.81399999966667,1.69966666633333,1.54766666633333,0.201999999666667,0.322666666333333,1.64899999966667,0.011333333,2.405333333,1.40166666633333,0
"C_d5_t15_2",1.615,1.95166666666667,0.933666666666667,2.47566666666667,2.38233333333333,2.56,0.55,1.15366666666667,2.13466666666667,1.775,0.708666666666667,2.613,1.165,2.25733333333333,1.53333333333333,1.92966666666667,2.22233333333333,2.12766666666667,0.795666666666667,1.90866666666667,1.97066666666667,1.01066666666667,2.00299999966667,1.691,0.536666666666667,0.156666666666667,1.28,0.00166666666666667,2.381,1.67,0
"C_d5_t15_3",1.450333333,1.76966666633333,0.599333333,1.61399999966667,2.32766666633333,2.29299999966667,0.487999999666667,0.690333333,1.77666666633333,1.459333333,0.864333333,1.98999999966667,1.611333333,2.09099999966667,0.853333333,1.313333333,1.527333333,1.775333333,0.493333333,1.25366666633333,2.409333333,1.35599999966667,1.680666667,1.49799999966667,0.340333333,0.145666666333333,0.857666666333333,0.002888889,2.355666667,1.62166666633333,0
"C_d5_t15_4",1.19333333366667,1.65400000033333,0.701333333666667,1.438666667,2.498666667,1.64800000033333,0.396333333666667,0.669333333666667,2.006666667,1.02633333366667,0.560333333666667,2.45400000033333,1.09300000033333,1.84200000033333,0.646666667,1.38933333366667,1.458666667,1.46433333366667,0.646333333666667,1.82333333366667,2.27500000033333,1.35000000033333,1.69033333333333,1.44000000033333,0.194666667,0.188666667,0.828333333666667,0.068,2.09,1.73333333366667,0
"C_d5_t1_1",1.63966666666667,1.03866666666667,0.665666666666667,1.746,2.40433333333333,2.01733333333333,0.476666666666667,0.854666666666667,1.646,1.376,0.139,1.99533333333333,1.239,1.99166666666667,1.73766666666667,1.20866666666667,2.08633333333333,2.072,0.947666666666667,1.407,1.03,1.372,2.03633333333333,1.64366666666667,0.496333333333333,0.146,1.09266666666667,0.941666666666667,1.948,1.94233333333333,0
"C_d5_t1_2",0.176333333666667,0.718666667,0.811333333666667,1.18233333366667,2.100666667,1.08800000033333,0.534333333666667,1.290666667,1.00733333366667,1.614666667,0.438666667,1.35900000033333,0.942666667,1.67100000033333,1.28633333366667,1.34200000033333,1.43100000033333,2.03700000033333,0.880000000333333,1.23833333366667,1.469666667,1.47433333366667,1.877666667,1.600666667,0.432666667,0.195000000333333,0.915333333666667,0.431333333666667,1.73633333366667,1.82733333366667,0
"C_d5_t1_3",0.976666666666667,0.633666666666667,0.448333333333333,1.33966666666667,1.997,2.16766666666667,0.668,1.36233333333333,1.25866666666667,2.077,0.94,2.44,1.00966666666667,2.86866666666667,2.25866666666667,1.92366666666667,1.862,1.79266666666667,0.898333333666667,1.49066666666667,2.31833333333333,1.68533333333333,2.18533333333333,2.04,0.637666666666667,0.277666666666667,0.995333333333333,0.0353333333333333,1.91866666666667,1.83066666666667,0.0435555556666667
"C_d5_t1_4",0.526666667,0.425000000333333,0.805333333666667,1.070666667,2.01900000033333,1.50800000033333,0.690333333666667,1.47700000033333,1.295666667,1.381666667,0.388000000333333,1.884666667,0.421666667,1.74100000033333,1.14300000033333,1.930666667,1.547666667,2.03500000033333,1.024333333,1.35200000033333,1.50633333366667,1.070666667,1.768666667,1.406666667,0.573000000333333,0.178333333666667,0.471333333666667,1.088666667,1.90033333366667,2.11600000033333,0
"C_d5_t30_1",0.432666667,1.19533333366667,0.543666667,1.33933333366667,2.06700000033333,1.70633333366667,1.41300000033333,1.19733333366667,1.051666667,1.11933333366667,0,1.57200000033333,0.544777778,2.375333333,0.852333333666667,0.757222222333333,1.99533333366667,1.34933333366667,1.37500000033333,1.151666667,1.00233333366667,0.645333333666667,1.62633333366667,2.48433333366667,0.833333333666667,0.0950000003333333,0.467333333666667,1.55333333366667,1.954666667,2.09900000033333,0
"C_d5_t30_2",0.388444444333333,0.870999999666667,0.840999999666667,1.450333333,2.18333333366667,1.450333333,1.23699999966667,1.16099999966667,1.47866666633333,1.487333333,0,2.19066666633333,0.765666666333333,2.431666667,1.02166666633333,1.22055555533333,1.78899999966667,2.076333333,1.24266666633333,1.935333333,1.32566666633333,0.621888888666667,1.78966666633333,2.27499999966667,0.479999999666667,0.0378888886666667,0.829333333,0.713999999666667,2.008333333,2.13966666633333,0
"C_d5_t30_3",0.298666667,0.469000000333333,1.05200000033333,1.26300000033333,2.14899999966667,1.46633333366667,0.955000000333333,1.310666667,1.27600000033333,1.75800000033333,0.052666667,1.99833333366667,0.546777778,2.55099999966667,1.39833333366667,1.01444444466667,2.001666667,2.137666667,0.703333333666667,2.62533333366667,1.35900000033333,1.57900000033333,1.68133333366667,2.293666667,0.624333333666667,0.0803333336666667,0.994000000333333,1.70433333366667,1.876666667,1.89300000033333,0.0808888886666667
"C_d5_t30_4",0.177333333333333,1.445333333,1.79899999966667,1.07666666666667,2.22333333333333,1.57333333333333,1.64666666633333,1.092333333,1.282,2.14466666633333,0.001,2.865333333,0.781666666666667,2.04733333333333,0.691,1.81999999966667,2.24599999966667,2.03266666633333,1.123333333,1.39666666633333,2.17099999966667,0.646,1.47299999966667,1.91699999966667,0.918999999666667,0.045111111,0.947999999666667,0,2.12266666633333,2.24666666666667,0
"C_d5_t5_1",0.715666666333333,1.32966666633333,0.599333333,0.947999999666667,1.743333333,1.38299999966667,0.321666666333333,0.337666666333333,0.923333333,0.861666666666667,0.024333333,1.66666666633333,0.345333333,1.43099999966667,1.47999999966667,0.755999999666667,1.746333333,1.34166666633333,0.661999999666667,0.820333333,1.08466666633333,0.482999999666667,1.28,1.260333333,0.044222222,0.229333333,0.365999999666667,0.522888888666667,1.385333333,1.36099999966667,0.006
"C_d5_t5_2",0.117,0.321,0.251333333333333,0.821666666666667,1.969,1.683,0.344333333333333,1.031,0.823,0.747333333666667,0.149666666666667,1.672,0.895666666666667,1.34666666666667,0.807666667,1.183,1.37966666666667,1.70666666666667,0.472,1.00433333333333,1.461,0.518,1.250666667,1.21666666666667,0.111,0.216000000333333,0.438333333333333,0.381,1.34933333333333,1.95566666666667,0
"C_d5_t5_3",0.229555555666667,0.381333333666667,0.481666667,0.892666667,1.71033333366667,1.223666667,0.200666667,0.837333333666667,0.756333333666667,0.944333333666667,0.300333333666667,1.258666667,0.130000000333333,1.09233333366667,0.740000000333333,0.990333333666667,0.643000000333333,1.653666667,0.593333333666667,1.156666667,0.757666667,0.229666667,1.25500000033333,1.460666667,0.0910000003333333,0.232000000333333,0.280666667,1.10033333366667,1.404666667,1.500666667,0.0105555556666667
"C_d5_t5_4",0.532333333666667,1.10733333366667,0.221333333666667,1.33633333366667,2.01933333366667,0.805666667,0.399666667,0.622666667,0.776666667,1.305666667,0.0243333336666667,1.406666667,0.406333333666667,1.75600000033333,0.763000000333333,1.237666667,1.27533333366667,1.57733333366667,0.618000000333333,1.191666667,1.02333333366667,0.432666667,1.35133333366667,1.335666667,0.233000000333333,0.239333333666667,0.735333333666667,0.381111111333333,1.35333333366667,1.351666667,0.00122222233333333
