,Time,Soil,Values
0,1,A_AxC,0.1580746488039244
1,1,A_AxC,0.1573320064366536
2,1,A_AxC,0.14700681594235923
3,1,A_AxC,0.16859162571199116
4,1,A_AxC,0.16423302260592873
5,1,A_AxC,0.1632544990655603
6,1,A_AxC,0.16954370277082212
7,1,A_AxC,0.15313784363024588
8,1,A_AxC,0.1779466773056981
9,1,A_AxC,0.16921853490075614
10,1,A_AxC,0.17466295705932794
11,1,A_AxC,0.1815668671502057
12,1,A_AxC,0.17352839202811313
13,1,A_AxC,0.19620032386105815
14,1,A_AxC,0.17071236735509196
15,1,A_AxC,0.11956714610779416
16,1,A_AxC,0.11495096776621534
17,1,A_AxC,0.11384215301338754
18,1,A_AxC,0.13113609960212222
19,1,A_AxC,0.12139530071898959
20,1,A_AxC,0.17908786336050614
21,1,A_AxC,0.1580444995793172
22,1,A_AxC,0.14930746245200835
23,1,A_AxC,0.15587286310366383
24,1,A_AxC,0.1843484236995622
25,1,C_AxC,0.05866952393775606
26,1,C_AxC,0.04857529407957339
27,1,C_AxC,0.0388771405827277
28,1,C_AxC,0.028867016344387524
29,1,C_AxC,0.07830537160801372
30,1,C_AxC,0.07200385879257083
31,1,C_AxC,0.06083125977556166
32,1,C_AxC,0.040750704495917445
33,1,C_AxC,0.041151492872402363
34,1,C_AxC,0.0811906260545064
35,1,C_AxC,0.08764071632912644
36,1,C_AxC,0.10549638580547067
37,1,C_AxC,0.08800816648219136
38,1,C_AxC,0.08752416554672297
39,1,C_AxC,0.1465045245232354
40,1,C_AxC,0.05046759322317516
41,1,C_AxC,0.05677158819236525
42,1,C_AxC,0.0316712910374533
43,1,C_AxC,0.03934681766500755
44,1,C_AxC,0.09316375820336624
45,1,C_AxC,0.08797837096906086
46,1,C_AxC,0.11210261471617444
47,1,C_AxC,0.08904854127057181
48,1,C_AxC,0.09725302674596767
49,1,C_AxC,0.1447621602294793
50,1,C_AxC,0.09941434744481983
51,1,C_AxC,0.12441213744446501
52,1,C_AxC,0.09372000695325874
53,1,C_AxC,0.10399933878387788
54,1,C_AxC,0.1560404806713206
55,5,A_AxC,0.10876734013389877
56,5,A_AxC,0.08639107557863075
57,5,A_AxC,0.14314119737073633
58,5,A_AxC,0.15531083920699162
59,5,A_AxC,0.18117285588418075
60,5,A_AxC,0.13708782706163308
61,5,A_AxC,0.13779109857901448
62,5,A_AxC,0.14258912406143368
63,5,A_AxC,0.14258799139367
64,5,A_AxC,0.17644674674463612
65,5,A_AxC,0.1429546546297555
66,5,A_AxC,0.13442473899594512
67,5,A_AxC,0.17764541559268365
68,5,A_AxC,0.18283012365526127
69,5,A_AxC,0.18076171435560423
70,5,A_AxC,0.16004335941009934
71,5,A_AxC,0.12890251207420697
72,5,A_AxC,0.2082593712692181
73,5,A_AxC,0.22574667333865372
74,5,A_AxC,0.23848831571315054
75,5,A_AxC,0.18199299478216796
76,5,A_AxC,0.15266073229693491
77,5,A_AxC,0.21835665401751356
78,5,A_AxC,0.23358671049593527
79,5,A_AxC,0.2631573395980468
80,5,C_AxC,0.10916681757126405
81,5,C_AxC,0.1524570818835896
82,5,C_AxC,0.06216986430635566
83,5,C_AxC,0.07150290360182297
84,5,C_AxC,0.08490983766547384
85,5,C_AxC,0.031137907499266683
86,5,C_AxC,0.0540863419630179
87,5,C_AxC,0.0838821018929831
88,5,C_AxC,0.10296229880686272
89,5,C_AxC,0.10601487957671038
90,5,C_AxC,0.10117892780151455
91,5,C_AxC,0.13838084655261512
92,5,C_AxC,0.053789255768120825
93,5,C_AxC,0.0658135938107726
94,5,C_AxC,0.10485888467153552
95,5,C_AxC,0.048119826627006694
96,5,C_AxC,0.04539517328883752
97,5,C_AxC,0.09144418180938162
98,5,C_AxC,0.11212276127013333
99,5,C_AxC,0.13048241985807243
100,5,C_AxC,0.024517403269933194
101,5,C_AxC,0.057979933287274105
102,5,C_AxC,0.062443487087492526
103,5,C_AxC,0.08627464718575849
104,5,C_AxC,0.0994482666275468
105,15,A_AxC,0.2773552939431771
106,15,A_AxC,0.28729969704251584
107,15,A_AxC,0.23168052532492472
108,15,A_AxC,0.20471191494221172
