,Time,A_AxC,C_AxC
0,1,0.06353533094369988,0.021202512564953695
1,5,0.08394007100687524,0.026499167825970914
2,15,0.03113396474605767,0.011013819669474536
3,30,0.05192259112087932,0.026229348484515837
