,Time,A_AxC,C_AxC
0,1,0.7061117223978277,0.3790198886711587
1,5,0.6640411862794422,0.37411038814966896
2,15,0.6784260962534905,0.3958110081290521
3,30,0.6538542407596112,0.3972498450024065
