,Time,A_AxB,B_AxB
0,1,0.1615739116267926,0.20238372599790114
1,5,0.21490040586843162,0.169438301710327
2,15,0.20586106519658015,0.22341715527117606
3,30,0.2003067967292439,0.2341461193768447
