,Time,Soil,Values
0,1,A_AxC,4.9827778184006855
1,1,A_AxC,4.519309885304274
2,1,A_AxC,4.451690471767163
3,1,A_AxC,4.084580928191146
4,1,A_AxC,4.843393685120863
5,1,A_AxC,4.0377710832134746
6,1,A_AxC,4.102597337726744
7,1,A_AxC,3.97396836203633
8,1,A_AxC,5.4869794407787404
9,1,A_AxC,4.7074408230350295
10,1,A_AxC,4.7459574986500135
11,1,A_AxC,4.721992624924672
12,1,A_AxC,4.324758152877147
13,1,A_AxC,3.5978617876491454
14,1,A_AxC,3.6162652076053177
15,1,A_AxC,3.308627648096725
16,1,C_AxC,3.075409964116769
17,1,C_AxC,2.6944586669566126
18,1,C_AxC,2.688337736862277
19,1,C_AxC,2.4243751419465878
20,1,C_AxC,2.9297174189112827
21,1,C_AxC,2.75877294797602
22,1,C_AxC,2.530958977264303
23,1,C_AxC,2.1444303149368165
24,1,C_AxC,2.84808347325937
25,1,C_AxC,2.5720014616626763
26,1,C_AxC,2.3085720434727386
27,1,C_AxC,1.8914248077800913
28,1,C_AxC,3.3750321663291696
29,1,C_AxC,2.4883820215364403
30,1,C_AxC,2.64824552323113
31,1,C_AxC,2.5300842001618373
32,5,A_AxC,6.009784315573304
33,5,A_AxC,5.9932798495095785
34,5,A_AxC,5.619973036096882
35,5,A_AxC,5.781136967721358
36,5,A_AxC,6.564066212939324
37,5,A_AxC,6.2404700360296825
38,5,A_AxC,5.91009015968456
39,5,A_AxC,6.019044325654393
40,5,A_AxC,5.621448071424942
41,5,A_AxC,5.082012902926477
42,5,A_AxC,4.896186359084013
43,5,A_AxC,4.97602649575793
44,5,A_AxC,5.452759692678853
45,5,A_AxC,5.15528274495265
46,5,A_AxC,4.920411474661924
47,5,A_AxC,4.930501947854104
48,5,C_AxC,3.671768178007982
49,5,C_AxC,2.679525107682001
50,5,C_AxC,2.465461521390591
51,5,C_AxC,2.70037706577205
52,5,C_AxC,3.290794534232895
53,5,C_AxC,2.1422280704285934
54,5,C_AxC,1.9055570782930893
55,5,C_AxC,2.284265212246937
56,5,C_AxC,3.427481350962698
57,5,C_AxC,2.5685512057760858
58,5,C_AxC,2.513480022295682
59,5,C_AxC,2.6707798646426353
60,5,C_AxC,3.664636769304452
61,5,C_AxC,2.374926239274173
62,5,C_AxC,2.3087601571309904
63,5,C_AxC,2.6804943135461277
64,15,A_AxC,5.32118862613195
65,15,A_AxC,4.939821805397192
66,15,A_AxC,4.9970660685942825
67,15,A_AxC,4.9463261153150695
68,15,A_AxC,4.715331008824671
69,15,A_AxC,4.152794699644178
70,15,A_AxC,4.520331681912758
71,15,A_AxC,4.1800513226172535
72,15,A_AxC,5.220090078950048
73,15,A_AxC,4.781367984428823
74,15,A_AxC,4.867476203429368
75,15,A_AxC,4.795332885749492
76,15,A_AxC,5.233490160347614
77,15,A_AxC,4.9934495276049775
78,15,A_AxC,4.916155919255132
79,15,A_AxC,4.864364261668052
80,15,C_AxC,2.6362308778937003
81,15,C_AxC,2.600181478784546
82,15,C_AxC,2.1161843252796766
83,15,C_AxC,2.5865468713380437
84,15,C_AxC,2.501325365877694
85,15,C_AxC,2.668653723681718
86,15,C_AxC,1.7516177248107885
87,15,C_AxC,2.518010053750882
88,15,C_AxC,2.462616449681478
89,15,C_AxC,2.462558989705181
90,15,C_AxC,1.8031542514896284
91,15,C_AxC,2.3101079438118823
92,15,C_AxC,2.5529000079014734
93,15,C_AxC,2.4448177630521117
94,15,C_AxC,2.0141874933098256
95,15,C_AxC,2.275451451748186
96,30,A_AxC,4.662687964160216
97,30,A_AxC,5.14412569929042
98,30,A_AxC,4.76113188265046
99,30,A_AxC,5.246129061997576
100,30,A_AxC,4.087614230738079
101,30,A_AxC,4.549806056652991
102,30,A_AxC,4.16334596614786
103,30,A_AxC,4.533291707855592
104,30,A_AxC,5.757968272167668
105,30,A_AxC,6.227929227123836
106,30,A_AxC,5.885760234065953
107,30,A_AxC,6.366068026923458
108,30,A_AxC,4.869152683316097
109,30,A_AxC,5.478669394418072
110,30,A_AxC,4.971989362641707
111,30,A_AxC,5.520785652578261
112,30,C_AxC,1.3306491877755373
113,30,C_AxC,1.631978947800913
114,30,C_AxC,1.730157407614391
115,30,C_AxC,1.3520404018186924
116,30,C_AxC,1.672323998931431
117,30,C_AxC,1.7657732617295494
118,30,C_AxC,1.860379488227942
119,30,C_AxC,1.5606102046007955
120,30,C_AxC,1.6427197377525153
121,30,C_AxC,1.9255397223174142
122,30,C_AxC,1.6149914344458174
123,30,C_AxC,1.7008655312124028
124,30,C_AxC,1.7643985295462035
125,30,C_AxC,1.354630659004554
126,30,C_AxC,1.7892060002556105
127,30,C_AxC,1.4530615571128158
