,Time,A_AxC,C_AxC
0,1,0.19389241723231218,0.16856861970690448
1,5,0.19991553489231964,0.1442922730219228
2,15,0.4287684905672291,0.37636500408531054
3,30,0.30725891953939055,0.16854872165427048
