,Time,A_AxB,B_AxB
0,1,0.02540206928231894,0.03709002279876392
1,5,0.030107721421109755,0.033685738906877476
2,15,0.02571800876187784,0.039467207897399124
3,30,0.014150914389212793,0.05971089845812852
