,Time,Soil,Values
0,1,A_AxB,0.01698164804933322
1,1,A_AxB,0.026325813545379884
2,1,A_AxB,0.028980452721586336
3,1,A_AxB,0.01849227487167948
4,1,A_AxB,0.008314582065789389
5,1,A_AxB,0.016984657368078193
6,1,A_AxB,0.03286309316731684
7,1,A_AxB,0.019453266382529644
8,1,A_AxB,0.02133634234555848
9,1,A_AxB,0.006012723490902094
10,1,A_AxB,0.026577363030663714
11,1,A_AxB,0.04769729881351581
12,1,A_AxB,0.010226603264961609
13,1,A_AxB,0.03393566328742925
14,1,A_AxB,0.005766341858795876
15,1,A_AxB,0.011137803661193879
16,1,A_AxB,0.01858928313401853
17,1,A_AxB,0.04708902623715505
18,1,A_AxB,0.013749432821934526
19,1,A_AxB,0.016832189223374594
20,1,A_AxB,0.026712133950798633
21,1,A_AxB,0.020058524404091505
22,1,A_AxB,0.09698826656886173
23,1,A_AxB,0.020555121948562127
24,1,A_AxB,0.043391825844463106
25,1,B_AxB,0.009829209781276327
26,1,B_AxB,0.01094313665207125
27,1,B_AxB,0.04723669415918741
28,1,B_AxB,0.008159388207121143
29,1,B_AxB,0.018609450811506223
30,1,B_AxB,0.015404407926805419
31,1,B_AxB,0.015611077972860099
32,1,B_AxB,0.051632067592956354
33,1,B_AxB,0.015576377757981819
34,1,B_AxB,0.0231991240745969
35,1,B_AxB,0.021398602293925983
36,1,B_AxB,0.006145745375761735
37,1,B_AxB,0.1167621518721822
38,1,B_AxB,0.014124259099737912
39,1,B_AxB,0.06435036751778234
40,1,B_AxB,0.019520163650099343
41,1,B_AxB,0.021190762480069347
42,1,B_AxB,0.07895532085107337
43,1,B_AxB,0.02285338192147668
44,1,B_AxB,0.04482730492324549
45,1,B_AxB,0.03806074085131217
46,1,B_AxB,0.018197240824717076
47,1,B_AxB,0.13701698154756614
48,1,B_AxB,0.030077640431251496
49,1,B_AxB,0.07756897139253383
50,5,A_AxB,0.015012473874467913
51,5,A_AxB,0.0396308731895092
52,5,A_AxB,0.005225716127903124
53,5,A_AxB,0.019868218951017536
54,5,A_AxB,0.009556787793175259
55,5,A_AxB,0.009661938512926849
56,5,A_AxB,0.014030629830098729
57,5,A_AxB,0.012634922812884586
58,5,A_AxB,0.013580002800875679
59,5,A_AxB,0.006818178413220521
60,5,A_AxB,0.017308283777299316
61,5,A_AxB,0.019807416652818044
62,5,A_AxB,0.013224727219192323
63,5,A_AxB,0.017952274339757324
64,5,A_AxB,0.008154381851928294
65,5,A_AxB,0.052975572141012006
66,5,A_AxB,0.08642902437244115
67,5,A_AxB,0.028769843985348098
68,5,A_AxB,0.059000374747372186
69,5,A_AxB,0.03778330563835752
70,5,A_AxB,0.05209840188600867
71,5,A_AxB,0.09001195801806794
72,5,A_AxB,0.026656636313651005
73,5,A_AxB,0.059052945591531625
74,5,A_AxB,0.037448146686879014
75,5,B_AxB,0.014378917576336803
76,5,B_AxB,0.030865200744764842
77,5,B_AxB,0.011932259061538164
78,5,B_AxB,0.011495955718169304
79,5,B_AxB,0.01585600681625532
80,5,B_AxB,0.014734913659404603
81,5,B_AxB,0.031738362059164915
82,5,B_AxB,0.008326924387426327
83,5,B_AxB,0.014057738507559425
84,5,B_AxB,0.012779592381770732
85,5,B_AxB,0.014208676496734518
86,5,B_AxB,0.013841768994189652
87,5,B_AxB,0.038057622331927776
88,5,B_AxB,0.013211238845327045
89,5,B_AxB,0.03077220016737814
90,5,B_AxB,0.05434978101876009
91,5,B_AxB,0.03457506508386732
92,5,B_AxB,0.09032909949112877
93,5,B_AxB,0.05053714811648502
94,5,B_AxB,0.07413393523036982
95,5,B_AxB,0.04971751112584055
96,5,B_AxB,0.02238725518109541
97,5,B_AxB,0.08195389060117853
98,5,B_AxB,0.04364234832281255
99,5,B_AxB,0.06426006075245128
100,15,A_AxB,0.0048108207597866715
101,15,A_AxB,0.02099103258965862
102,15,A_AxB,0.018035113478087283
103,15,A_AxB,0.009422692997444138
104,15,A_AxB,0.01817878494556413
105,15,A_AxB,0.011974385929926612
106,15,A_AxB,0.024292363387287685
107,15,A_AxB,0.010161082225181972
108,15,A_AxB,0.02159179364964181
109,15,A_AxB,0.022016005683436868
110,15,A_AxB,0.013907159042986894
111,15,A_AxB,0.020250226601820298
112,15,A_AxB,0.006582353370280791
113,15,A_AxB,0.024244814353618582
114,15,A_AxB,0.026104588255341232
115,15,A_AxB,0.028785139350844702
116,15,A_AxB,0.03432581196970186
117,15,A_AxB,0.010049181374166993
118,15,A_AxB,0.04554116519617479
119,15,A_AxB,0.03873102519677496
120,15,A_AxB,0.047307853768890795
121,15,A_AxB,0.04221690506235365
122,15,A_AxB,0.017024118230054897
123,15,A_AxB,0.0648727667928255
124,15,A_AxB,0.0615330348350942
125,15,B_AxB,0.025437220717075215
126,15,B_AxB,0.023901666593454385
127,15,B_AxB,0.019293271700976722
128,15,B_AxB,0.02447541671319975
129,15,B_AxB,0.03664160962572527
130,15,B_AxB,0.06842423826930566
131,15,B_AxB,0.03668647253608737
132,15,B_AxB,0.06844644230526509
133,15,B_AxB,0.052453668377471896
134,15,B_AxB,0.06145543101416484
135,15,B_AxB,0.06103398542027405
136,15,B_AxB,0.047586873752479164
137,15,B_AxB,0.06135867603274714
138,15,B_AxB,0.04753810814450954
139,15,B_AxB,0.06775305619807626
140,15,B_AxB,0.03262653462966569
141,15,B_AxB,0.02795613162073496
142,15,B_AxB,0.023523062109113813
143,15,B_AxB,0.030126194650919147
144,15,B_AxB,0.042271827416731855
145,15,B_AxB,0.020776698540291294
