,Time,Soil,Values
0,1,A_AxC,603.077617
1,1,A_AxC,617.9197369999999
2,1,A_AxC,479.91131399999995
3,1,A_AxC,656.4008270000002
4,1,A_AxC,371.88471699999997
5,1,A_AxC,676.50655
6,1,A_AxC,691.3486700000001
7,1,A_AxC,553.340247
8,1,A_AxC,729.8297600000001
9,1,A_AxC,445.31365000000005
10,1,A_AxC,649.5800280000001
11,1,A_AxC,664.422148
12,1,A_AxC,526.413725
13,1,A_AxC,702.9032380000001
14,1,A_AxC,418.38712799999996
15,1,A_AxC,684.4322169999999
16,1,A_AxC,699.2743370000001
17,1,A_AxC,561.265914
18,1,A_AxC,737.755427
19,1,A_AxC,453.239317
20,1,A_AxC,669.095549
21,1,A_AxC,683.9376689999999
22,1,A_AxC,545.9292459999999
23,1,A_AxC,722.418759
24,1,A_AxC,437.902649
25,1,C_AxC,282.978376
26,1,C_AxC,292.69421600000004
27,1,C_AxC,335.8063430000001
28,1,C_AxC,293.16085000000004
29,1,C_AxC,433.75121600000006
30,1,C_AxC,386.62959
31,1,C_AxC,341.95711000000006
32,1,C_AxC,454.077893
33,1,C_AxC,302.17454000000004
34,1,C_AxC,564.4596500000001
35,1,C_AxC,373.3242
36,1,C_AxC,398.96284
37,1,C_AxC,234.49173900000008
38,1,C_AxC,398.8533100000001
39,1,C_AxC,289.6066400000001
40,1,C_AxC,371.22904
41,1,C_AxC,396.86768
42,1,C_AxC,226.24024300000005
43,1,C_AxC,370.97629
44,1,C_AxC,263.28886
45,1,C_AxC,434.1803699999999
46,1,C_AxC,419.33825
47,1,C_AxC,557.346673
48,1,C_AxC,380.85715999999996
49,1,C_AxC,665.37327
50,5,A_AxC,481.12033499999995
51,5,A_AxC,821.984415
52,5,A_AxC,515.370005
53,5,A_AxC,607.780925
54,5,A_AxC,664.350965
55,5,A_AxC,458.337763
56,5,A_AxC,799.2018429999999
57,5,A_AxC,492.58743300000003
58,5,A_AxC,584.998353
59,5,A_AxC,641.568393
60,5,A_AxC,569.260273
61,5,A_AxC,910.124353
62,5,A_AxC,603.509943
63,5,A_AxC,695.9208629999999
64,5,A_AxC,752.490903
65,5,A_AxC,511.009674
66,5,A_AxC,851.873754
67,5,A_AxC,545.259344
68,5,A_AxC,637.6702640000001
69,5,A_AxC,694.240304
70,5,A_AxC,530.175254
71,5,A_AxC,871.039334
72,5,A_AxC,564.424924
73,5,A_AxC,656.835844
74,5,A_AxC,713.405884
75,5,C_AxC,384.45624999999995
76,5,C_AxC,116.08620999999997
77,5,C_AxC,346.98335999999995
78,5,C_AxC,294.02513999999996
