,Time,Soil,Values
0,1,B_BxC,427.390933
1,1,B_BxC,706.346127
2,1,B_BxC,790.0867029999999
3,1,B_BxC,692.1650629999999
4,1,B_BxC,685.833253
5,1,B_BxC,386.03724
6,1,B_BxC,664.27385
7,1,B_BxC,748.73301
8,1,B_BxC,650.8113699999999
9,1,B_BxC,644.47956
10,1,B_BxC,312.25392
11,1,B_BxC,587.73629
12,1,B_BxC,669.70015
13,1,B_BxC,571.77851
14,1,B_BxC,578.33622
15,1,B_BxC,342.34826999999996
16,1,B_BxC,616.75904
17,1,B_BxC,701.7101600000001
18,1,B_BxC,615.33244
19,1,B_BxC,620.83603
20,1,B_BxC,313.42789
21,1,B_BxC,539.59164
22,1,B_BxC,625.44868
23,1,B_BxC,544.43448
24,1,B_BxC,539.44177
25,1,C_BxC,283.19745
26,1,C_BxC,372.60028000000005
27,1,C_BxC,109.70509999999999
28,1,C_BxC,185.63421999999997
29,1,C_BxC,136.56577000000007
30,1,C_BxC,483.86916
31,1,C_BxC,482.98758999999995
32,1,C_BxC,170.25312999999994
33,1,C_BxC,264.58973
34,1,C_BxC,277.49382
35,1,C_BxC,1045.31124
36,1,C_BxC,792.76389
37,1,C_BxC,682.61547
38,1,C_BxC,780.53711
39,1,C_BxC,814.43268
40,1,C_BxC,260.56953
41,1,C_BxC,367.49775999999997
42,1,C_BxC,155.63688000000002
43,1,C_BxC,195.89180000000005
44,1,C_BxC,132.65967
45,1,C_BxC,870.6442499999999
46,1,C_BxC,618.4869
47,1,C_BxC,507.9484799999999
48,1,C_BxC,605.8701199999999
49,1,C_BxC,655.06513
50,1,C_BxC,883.46845
51,1,C_BxC,630.9210999999999
52,1,C_BxC,520.7726799999999
53,1,C_BxC,618.6943200000001
54,1,C_BxC,667.9655899999999
55,5,B_BxC,358.283177
56,5,B_BxC,934.7168350000001
57,5,B_BxC,773.591097
58,5,B_BxC,522.94142
59,5,B_BxC,690.5831450000001
60,5,B_BxC,713.216637
61,5,B_BxC,325.10102
