,Time,A_AxC,C_AxC
0,1,0.275717895764069,0.08133743550049422
1,5,0.2735493082635352,0.11146143246408571
2,15,0.3241185336133656,0.08747387534026353
3,30,0.28957396084959086,0.12013909851252387
