,Time,Soil,Values
0,1,B_BxC,0.7406937357670474
1,1,B_BxC,0.7709099739321549
2,1,B_BxC,0.6835599738303257
3,1,B_BxC,0.7244767830074668
4,1,B_BxC,0.7429211370688424
5,1,B_BxC,0.7403361399757229
6,1,B_BxC,0.7359672309196463
7,1,B_BxC,0.7660664329047243
8,1,B_BxC,0.6771882723400613
9,1,B_BxC,0.7189974259540776
10,1,B_BxC,0.7386592716368008
11,1,B_BxC,0.7363996633569068
12,1,B_BxC,0.7351839706330986
13,1,B_BxC,0.7654954782895247
14,1,B_BxC,0.6752091747055439
15,1,B_BxC,0.7184229158787357
16,1,B_BxC,0.7393336955891429
17,1,B_BxC,0.7343889697082353
18,1,B_BxC,0.7372230788083595
19,1,B_BxC,0.7669451886557013
20,1,B_BxC,0.6771209525127824
21,1,B_BxC,0.7201886551170568
22,1,B_BxC,0.7395639737520892
23,1,B_BxC,0.7358363104659493
24,1,B_BxC,0.7383085155319002
25,1,B_BxC,0.7682034492862916
26,1,B_BxC,0.6791264955552812
27,1,B_BxC,0.7212216946668972
28,1,B_BxC,0.7404616759763148
29,1,B_BxC,0.737193145467633
30,1,B_BxC,0.7357310828151494
31,1,B_BxC,0.7658876905191634
32,1,B_BxC,0.6762270856644309
33,1,B_BxC,0.7178238535473931
34,1,B_BxC,0.7388737970631053
35,1,B_BxC,0.7349547349135074
36,1,C_BxC,0.33917170139751296
37,1,C_BxC,0.31185815862205085
38,1,C_BxC,0.3674590461669331
39,1,C_BxC,0.3304932475803158
40,1,C_BxC,0.38524280313971754
41,1,C_BxC,0.3499448650216434
42,1,C_BxC,0.4199951136519377
43,1,C_BxC,0.4117344311050566
44,1,C_BxC,0.43911495836269643
45,1,C_BxC,0.4135134706254061
46,1,C_BxC,0.46138390103318405
47,1,C_BxC,0.440083625536318
48,1,C_BxC,0.35205440659320747
49,1,C_BxC,0.2937067409961208
50,1,C_BxC,0.3762801477869353
51,1,C_BxC,0.3079187004210016
52,1,C_BxC,0.3624750539849374
53,1,C_BxC,0.34300482824481326
