,Time,A_AxB,B_AxB
0,1,0.018167327819256868,0.018883567753265666
1,5,0.020911824632451934,0.02834732178898723
2,15,0.2711042106560855,0.11329810721610953
3,30,0.09843472341738387,0.3757312615740822
