,Time,B_BxC,C_BxC
0,1,0.22222826103978066,0.11272883153900354
1,5,0.2208398497391671,0.1378326011445967
2,15,0.24839334576502708,0.14002363510368468
3,30,0.25968025674304523,0.09121347400452531
